name,fn_met_active_neigh,genes,max,min,weight
6071,0.273195876,CCAR2,0.3,0.2,0.109312749
14189,0.273182957,INTS10,0.3,0.2,0.109312749
581,0.273159145,BRF2,0.3,0.2,0.109312749
5058,0.273148148,NCAPH2,0.3,0.2,0.109312749
17034,0.273137698,CHMP1B,0.3,0.2,0.109312749
3637,0.273127753,VWDE,0.3,0.2,0.109312749
19159,0.27306968,USP27X,0.3,0.2,0.109312749
11679,0.273062731,BAI2,0.3,0.2,0.109312749
19235,0.273056058,MDFIC,0.3,0.2,0.109312749
1868,0.273054755,NASP,0.3,0.2,0.109312749
8735,0.273012552,POLR2K,0.3,0.2,0.109312749
16436,0.273006135,WDR86,0.3,0.2,0.109312749
17594,0.272997033,CMIP,0.3,0.2,0.109312749
3255,0.272959184,BBS4,0.3,0.2,0.109312749
5980,0.272930649,GLIS1,0.3,0.2,0.109312749
16080,0.272930649,IKZF2,0.3,0.2,0.109312749
10975,0.272925764,HFM1,0.3,0.2,0.109312749
5614,0.272874494,SF3B3,0.3,0.2,0.109312749
1245,0.272727273,NAA50,0.3,0.2,0.109312749
1438,0.272727273,IGFLR1,0.3,0.2,0.109312749
1851,0.272727273,NIP7,0.3,0.2,0.109312749
2012,0.272727273,RNFT2,0.3,0.2,0.109312749
3542,0.272727273,NICN1,0.3,0.2,0.109312749
4700,0.272727273,DTX3L,0.3,0.2,0.109312749
4846,0.272727273,C8orf48,0.3,0.2,0.109312749
5364,0.272727273,C11orf40,0.3,0.2,0.109312749
5629,0.272727273,OR4D5,0.3,0.2,0.109312749
5675,0.272727273,SPRR1B,0.3,0.2,0.109312749
5859,0.272727273,C12orf76,0.3,0.2,0.109312749
5946,0.272727273,TRAM1L1,0.3,0.2,0.109312749
6084,0.272727273,LKAAEAR1,0.3,0.2,0.109312749
7597,0.272727273,OR4Q3,0.3,0.2,0.109312749
8531,0.272727273,C1QTNF1,0.3,0.2,0.109312749
10080,0.272727273,C19orf45,0.3,0.2,0.109312749
10914,0.272727273,PPDPF,0.3,0.2,0.109312749
10964,0.272727273,C1orf146,0.3,0.2,0.109312749
12053,0.272727273,CARD16,0.3,0.2,0.109312749
13303,0.272727273,CCDC57,0.3,0.2,0.109312749
13373,0.272727273,ZSCAN5A,0.3,0.2,0.109312749
14118,0.272727273,BLOC1S5,0.3,0.2,0.109312749
16324,0.272727273,DNAJC24,0.3,0.2,0.109312749
16651,0.272727273,OCIAD2,0.3,0.2,0.109312749
17672,0.272727273,DTX3,0.3,0.2,0.109312749
17749,0.272727273,ENSG00000258724,0.3,0.2,0.109312749
17979,0.272727273,ENSG00000272617,0.3,0.2,0.109312749
18365,0.272727273,MAGEA9,0.3,0.2,0.109312749
7584,0.272608126,PSMG1,0.3,0.2,0.109312749
14594,0.27260274,FBXO11,0.3,0.2,0.109312749
11368,0.272561531,EXOSC2,0.3,0.2,0.109312749
15889,0.272556391,USP46,0.3,0.2,0.109312749
13227,0.27254306,SPAG1,0.3,0.2,0.109312749
1571,0.272506083,FAM64A,0.3,0.2,0.109312749
16047,0.272486772,8-Mar,0.3,0.2,0.109312749
8451,0.27244582,TAF9B,0.3,0.2,0.109312749
143,0.272435897,FOXJ2,0.3,0.2,0.109312749
6580,0.272435897,BBS1,0.3,0.2,0.109312749
14568,0.272401434,GTF2A1L,0.3,0.2,0.109312749
8017,0.272394881,FOXE3,0.3,0.2,0.109312749
17543,0.272378517,CUL2,0.3,0.2,0.109312749
5256,0.272349272,BATF2,0.3,0.2,0.109312749
8447,0.272340426,MIOS,0.3,0.2,0.109312749
874,0.272331155,IL23A,0.3,0.2,0.109312749
14125,0.272321429,CEP250,0.3,0.2,0.109312749
4294,0.27230591,KPNB1,0.3,0.2,0.109312749
9269,0.272289157,COL27A1,0.3,0.2,0.109312749
16290,0.272277228,DPCR1,0.3,0.2,0.109312749
13408,0.272271016,HNRNPUL1,0.3,0.2,0.109312749
6512,0.272251309,ZNF609,0.3,0.2,0.109312749
9473,0.272251309,BRPF3,0.3,0.2,0.109312749
9412,0.272241993,SFPQ,0.3,0.2,0.109312749
3938,0.272232305,USP12,0.3,0.2,0.109312749
6728,0.272232305,SKA3,0.3,0.2,0.109312749
18402,0.272189349,TMEM185A,0.3,0.2,0.109312749
9987,0.272180451,DCTN1,0.3,0.2,0.109312749
5989,0.272151899,CPED1,0.3,0.2,0.109312749
18041,0.272151899,SCIMP,0.3,0.2,0.109312749
1285,0.272145669,DDX39A,0.3,0.2,0.109312749
7964,0.272112676,UBL4B,0.3,0.2,0.109312749
15570,0.272108844,OTOGL,0.3,0.2,0.109312749
11784,0.272072072,CDC26,0.3,0.2,0.109312749
320,0.272058824,MISP,0.3,0.2,0.109312749
1193,0.272058824,INSL4,0.3,0.2,0.109312749
10940,0.272018706,PAX2,0.3,0.2,0.109312749
16504,0.272015656,ZMYND8,0.3,0.2,0.109312749
4621,0.272,C3orf30,0.3,0.2,0.109312749
9756,0.272,FAM3C,0.3,0.2,0.109312749
16129,0.271966527,RCOR3,0.3,0.2,0.109312749
4512,0.271954674,NCKIPSD,0.3,0.2,0.109312749
9260,0.271903323,BTG4,0.3,0.2,0.109312749
4895,0.27189781,COL14A1,0.3,0.2,0.109312749
2533,0.271878646,FOXF1,0.3,0.2,0.109312749
4359,0.271867612,TRIM62,0.3,0.2,0.109312749
1396,0.271863118,LILRB3,0.3,0.2,0.109312749
8715,0.27184466,EYA1,0.3,0.2,0.109312749
12076,0.27184466,LY6G6D,0.3,0.2,0.109312749
9796,0.271836735,CUX1,0.3,0.2,0.109312749
8106,0.271825397,DPPA4,0.3,0.2,0.109312749
13948,0.27182436,DDX39B,0.3,0.2,0.109312749
10028,0.271812081,NAA35,0.3,0.2,0.109312749
9331,0.271794872,MAGEA1,0.3,0.2,0.109312749
9342,0.271794872,CRB3,0.3,0.2,0.109312749
16894,0.271787297,RNF19A,0.3,0.2,0.109312749
5921,0.27173913,PLAC8L1,0.3,0.2,0.109312749
18309,0.271689498,LSM4,0.3,0.2,0.109312749
13807,0.271665044,PFDN6,0.3,0.2,0.109312749
8172,0.271649485,DHX15,0.3,0.2,0.109312749
437,0.271604938,CINP,0.3,0.2,0.109312749
1935,0.271604938,ADAMDEC1,0.3,0.2,0.109312749
6310,0.271604938,GFRA4,0.3,0.2,0.109312749
13753,0.271604938,ZBTB3,0.3,0.2,0.109312749
18759,0.271604938,GOLGA6L10,0.3,0.2,0.109312749
7757,0.271592092,DHX34,0.3,0.2,0.109312749
17573,0.271582734,PRAME,0.3,0.2,0.109312749
15369,0.271565495,KANSL3,0.3,0.2,0.109312749
10514,0.271551724,THEMIS,0.3,0.2,0.109312749
16245,0.271532847,FBLIM1,0.3,0.2,0.109312749
2463,0.271523179,ERICH1,0.3,0.2,0.109312749
1349,0.271493213,FBXO9,0.3,0.2,0.109312749
6836,0.271493213,KIAA2018,0.3,0.2,0.109312749
13381,0.271493213,NLRP12,0.3,0.2,0.109312749
3908,0.271472393,MED13L,0.3,0.2,0.109312749
15355,0.271428571,SLC35G6,0.3,0.2,0.109312749
16927,0.271418287,MYBL1,0.3,0.2,0.109312749
11395,0.271386431,ERMAP,0.3,0.2,0.109312749
10728,0.271375465,PNISR,0.3,0.2,0.109312749
12859,0.271362587,KATNAL1,0.3,0.2,0.109312749
7304,0.271341463,KDM3B,0.3,0.2,0.109312749
1501,0.271317829,HN1L,0.3,0.2,0.109312749
5275,0.271317829,CRYGA,0.3,0.2,0.109312749
17025,0.271317829,SAMD1,0.3,0.2,0.109312749
4012,0.271306818,HOXA10,0.3,0.2,0.109312749
17097,0.271293375,NCAPD3,0.3,0.2,0.109312749
9351,0.271268058,TBC1D9B,0.3,0.2,0.109312749
13683,0.271255061,USP49,0.3,0.2,0.109312749
5363,0.27124183,SH3D19,0.3,0.2,0.109312749
9224,0.27123696,TNFRSF14,0.3,0.2,0.109312749
13747,0.271226415,ENSG00000068781,0.3,0.2,0.109312749
14396,0.271186441,MAP3K7CL,0.3,0.2,0.109312749
14535,0.271186441,MEIG1,0.3,0.2,0.109312749
138,0.271173271,KIF22,0.3,0.2,0.109312749
18567,0.271126761,NCBP2L,0.3,0.2,0.109312749
6837,0.271037182,TUBD1,0.3,0.2,0.109312749
4786,0.271028037,TMEM174,0.3,0.2,0.109312749
13464,0.271028037,TMEM121,0.3,0.2,0.109312749
17887,0.271028037,C16orf52,0.3,0.2,0.109312749
5372,0.270992366,ZRSR2,0.3,0.2,0.109312749
11960,0.270983213,FKBPL,0.3,0.2,0.109312749
19205,0.270967742,H2AFB1,0.3,0.2,0.109312749
11429,0.270955166,RAB40A,0.3,0.2,0.109312749
15793,0.27092321,DHX30,0.3,0.2,0.109312749
2955,0.270916335,COL5A3,0.3,0.2,0.109312749
5990,0.27090301,MRGPRF,0.3,0.2,0.109312749
18125,0.270889488,RNF213,0.3,0.2,0.109312749
11095,0.270833333,C1orf141,0.3,0.2,0.109312749
11665,0.270833333,MANBAL,0.3,0.2,0.109312749
12535,0.270833333,CXorf30,0.3,0.2,0.109312749
16105,0.270833333,C3orf55,0.3,0.2,0.109312749
17339,0.270833333,FAM120B,0.3,0.2,0.109312749
17837,0.270833333,FAM169B,0.3,0.2,0.109312749
1065,0.270807453,WNT6,0.3,0.2,0.109312749
374,0.270799347,CBX7,0.3,0.2,0.109312749
17941,0.270769231,SNX29,0.3,0.2,0.109312749
16204,0.270718232,KANSL2,0.3,0.2,0.109312749
16622,0.270718232,USP17L25,0.3,0.2,0.109312749
16812,0.270718232,USP17L26,0.3,0.2,0.109312749
8813,0.270708796,OTX2,0.3,0.2,0.109312749
8151,0.270700637,FOXK2,0.3,0.2,0.109312749
10784,0.270700637,RBM20,0.3,0.2,0.109312749
11200,0.270696452,CDC5L,0.3,0.2,0.109312749
18976,0.270696452,TBC1D2,0.3,0.2,0.109312749
7309,0.270693512,SMCHD1,0.3,0.2,0.109312749
17144,0.270655271,RAB30,0.3,0.2,0.109312749
11412,0.270642202,CRIP3,0.3,0.2,0.109312749
18224,0.270627063,TMUB2,0.3,0.2,0.109312749
10618,0.270588235,BCCIP,0.3,0.2,0.109312749
13642,0.270588235,C1QTNF2,0.3,0.2,0.109312749
7247,0.270531401,ODF3,0.3,0.2,0.109312749
9566,0.270531401,ENSG00000228049,0.3,0.2,0.109312749
9637,0.270531401,RAB3GAP2,0.3,0.2,0.109312749
13653,0.270531401,KRT222,0.3,0.2,0.109312749
11307,0.270509978,MRPL14,0.3,0.2,0.109312749
14481,0.270462633,UBAC2,0.3,0.2,0.109312749
6848,0.270440252,WIPF2,0.3,0.2,0.109312749
11795,0.270422535,ZNF593,0.3,0.2,0.109312749
642,0.270411985,POLR2I,0.3,0.2,0.109312749
3210,0.270408163,RNF113B,0.3,0.2,0.109312749
10218,0.270386266,PROX1,0.3,0.2,0.109312749
1602,0.270375162,SALL1,0.3,0.2,0.109312749
18980,0.270363951,CSDE1,0.3,0.2,0.109312749
16227,0.270348837,MICAL3,0.3,0.2,0.109312749
2733,0.270308123,BARHL1,0.3,0.2,0.109312749
2964,0.27027027,NUP54,0.3,0.2,0.109312749
5206,0.27027027,PELP1,0.3,0.2,0.109312749
10113,0.27027027,OR2T5,0.3,0.2,0.109312749
10495,0.27027027,OR10X1,0.3,0.2,0.109312749
13425,0.27027027,PNLDC1,0.3,0.2,0.109312749
14692,0.27027027,CEACAM21,0.3,0.2,0.109312749
14772,0.27027027,OR2F2,0.3,0.2,0.109312749
16938,0.27027027,FAM178B,0.3,0.2,0.109312749
9870,0.27020202,SCUBE1,0.3,0.2,0.109312749
7478,0.270186335,DENND5A,0.3,0.2,0.109312749
7045,0.27012987,ZNF645,0.3,0.2,0.109312749
11962,0.270114943,FAM120C,0.3,0.2,0.109312749
12071,0.270114943,C6orf25,0.3,0.2,0.109312749
255,0.270096463,MLF2,0.3,0.2,0.109312749
4092,0.270072993,OR4K1,0.3,0.2,0.109312749
8136,0.270072993,TCP11L1,0.3,0.2,0.109312749
18748,0.270072993,ECSCR,0.3,0.2,0.109312749
18523,0.27,ENSG00000204422,0.3,0.2,0.109312749
13534,0.269968051,VTI1A,0.3,0.2,0.109312749
16318,0.269961977,FSD1L,0.3,0.2,0.109312749
16368,0.26993865,C3orf14,0.3,0.2,0.109312749
14903,0.269916766,GIGYF2,0.3,0.2,0.109312749
196,0.26984127,ROPN1,0.3,0.2,0.109312749
2007,0.26984127,MSI1,0.3,0.2,0.109312749
3250,0.26984127,WDR61,0.3,0.2,0.109312749
8327,0.26984127,CRYGN,0.3,0.2,0.109312749
10819,0.26984127,RWDD2A,0.3,0.2,0.109312749
14391,0.26984127,RUNX3,0.3,0.2,0.109312749
15593,0.26984127,TMEM8A,0.3,0.2,0.109312749
17039,0.26984127,OR5M11,0.3,0.2,0.109312749
17652,0.269818182,NUP37,0.3,0.2,0.109312749
18862,0.269794721,COL19A1,0.3,0.2,0.109312749
15919,0.269767442,DCTN2,0.3,0.2,0.109312749
14681,0.26975945,OBSL1,0.3,0.2,0.109312749
4493,0.269736842,CCDC42,0.3,0.2,0.109312749
14847,0.269736842,GPATCH11,0.3,0.2,0.109312749
16510,0.269736842,ERVFRD-1,0.3,0.2,0.109312749
7242,0.269731136,NR2F1,0.3,0.2,0.109312749
9333,0.26969697,PPP4R2,0.3,0.2,0.109312749
10670,0.269687163,GABPB2,0.3,0.2,0.109312749
16539,0.269687163,NACAD,0.3,0.2,0.109312749
7443,0.269624573,CDCA2,0.3,0.2,0.109312749
16874,0.269607843,NWD1,0.3,0.2,0.109312749
14338,0.26959847,RBM12B,0.3,0.2,0.109312749
8146,0.2695962,NAA20,0.3,0.2,0.109312749
12732,0.269592476,TRIM22,0.3,0.2,0.109312749
19103,0.269592476,ELK1,0.3,0.2,0.109312749
9844,0.269588313,FBXL22,0.3,0.2,0.109312749
6931,0.269585253,FBXL13,0.3,0.2,0.109312749
8576,0.269565217,CECR2,0.3,0.2,0.109312749
1656,0.269503546,KIAA0930,0.3,0.2,0.109312749
1809,0.269461078,ZSWIM4,0.3,0.2,0.109312749
13380,0.269461078,MYADM,0.3,0.2,0.109312749
12259,0.269445638,UBD,0.3,0.2,0.109312749
7224,0.269444444,MED16,0.3,0.2,0.109312749
18490,0.269444444,GAS2L2,0.3,0.2,0.109312749
18903,0.26943557,SRRM3,0.3,0.2,0.109312749
11707,0.269430052,YTHDF2,0.3,0.2,0.109312749
11116,0.269406393,PKHD1,0.3,0.2,0.109312749
2950,0.269372694,GPBP1,0.3,0.2,0.109312749
6399,0.269349845,PPFIBP1,0.3,0.2,0.109312749
12589,0.269340974,ARX,0.3,0.2,0.109312749
15380,0.269340974,BAHD1,0.3,0.2,0.109312749
5082,0.269333333,TERF2IP,0.3,0.2,0.109312749
6035,0.269315673,RMI2,0.3,0.2,0.109312749
4804,0.26929982,TLX3,0.3,0.2,0.109312749
10318,0.269270298,KATNA1,0.3,0.2,0.109312749
1404,0.269263336,THOC2,0.3,0.2,0.109312749
14488,0.26925304,NHP2L1,0.3,0.2,0.109312749
986,0.269230769,TTC1,0.3,0.2,0.109312749
3489,0.269230769,MALL,0.3,0.2,0.109312749
6108,0.269230769,TMEM52,0.3,0.2,0.109312749
6614,0.269230769,KIAA0196,0.3,0.2,0.109312749
7667,0.269230769,C10orf120,0.3,0.2,0.109312749
11936,0.269230769,TMEM225,0.3,0.2,0.109312749
12833,0.269230769,TEX26,0.3,0.2,0.109312749
14595,0.269230769,FAM104A,0.3,0.2,0.109312749
15360,0.269230769,MROH7,0.3,0.2,0.109312749
16627,0.269230769,USP17L21,0.3,0.2,0.109312749
3689,0.269165247,PRDM14,0.3,0.2,0.109312749
4180,0.269165247,SASS6,0.3,0.2,0.109312749
2375,0.269155206,TNFRSF13B,0.3,0.2,0.109312749
16447,0.269151139,POU5F1B,0.3,0.2,0.109312749
4929,0.269141531,DNAAF2,0.3,0.2,0.109312749
16537,0.269129288,CNIH4,0.3,0.2,0.109312749
12403,0.26911315,GPR153,0.3,0.2,0.109312749
3144,0.26910299,FBXO7,0.3,0.2,0.109312749
17641,0.269090909,MTERF2,0.3,0.2,0.109312749
16800,0.269076305,CDKN2AIP,0.3,0.2,0.109312749
2343,0.269064748,USP22,0.3,0.2,0.109312749
11377,0.269058296,PCIF1,0.3,0.2,0.109312749
10700,0.269049859,PRDM1,0.3,0.2,0.109312749
7318,0.269035533,PLEKHO2,0.3,0.2,0.109312749
15267,0.269028871,BZW1,0.3,0.2,0.109312749
873,0.268965517,CSRNP2,0.3,0.2,0.109312749
11920,0.268955651,HLA-DQA2,0.3,0.2,0.109312749
15536,0.268939394,FJX1,0.3,0.2,0.109312749
16700,0.268939394,TENM3,0.3,0.2,0.109312749
8036,0.268924303,IGFN1,0.3,0.2,0.109312749
5936,0.268907563,UBE3C,0.3,0.2,0.109312749
17290,0.268895349,CUL7,0.3,0.2,0.109312749
18682,0.268867925,NLRP1,0.3,0.2,0.109312749
13740,0.268837209,DMTF1,0.3,0.2,0.109312749
405,0.268817204,GZMH,0.3,0.2,0.109312749
9706,0.268817204,GTF3C2,0.3,0.2,0.109312749
11237,0.268738574,IL13RA1,0.3,0.2,0.109312749
11919,0.268691589,SPIN3,0.3,0.2,0.109312749
12975,0.268689057,CDC20B,0.3,0.2,0.109312749
12207,0.268686869,TRIM15,0.3,0.2,0.109312749
16374,0.268686869,ZFP57,0.3,0.2,0.109312749
3030,0.268656716,PCNP,0.3,0.2,0.109312749
7049,0.268656716,OR2AP1,0.3,0.2,0.109312749
7400,0.268656716,DCAF4L1,0.3,0.2,0.109312749
9467,0.268656716,OR14A16,0.3,0.2,0.109312749
8518,0.26863354,LPHN1,0.3,0.2,0.109312749
8677,0.268595041,SRP72,0.3,0.2,0.109312749
13668,0.268595041,NR2F2,0.3,0.2,0.109312749
17817,0.268590455,RPL28,0.3,0.2,0.109312749
14555,0.268581081,PARVB,0.3,0.2,0.109312749
10735,0.268571429,CCDC186,0.3,0.2,0.109312749
1749,0.268545994,NOL11,0.3,0.2,0.109312749
1331,0.268539326,RAB22A,0.3,0.2,0.109312749
4168,0.268518519,CELF6,0.3,0.2,0.109312749
4762,0.268518519,TMEM184C,0.3,0.2,0.109312749
5745,0.268518519,FAM103A1,0.3,0.2,0.109312749
17852,0.268518519,C5orf63,0.3,0.2,0.109312749
17648,0.268488746,PFDN5,0.3,0.2,0.109312749
7227,0.268456376,PRM3,0.3,0.2,0.109312749
9057,0.268456376,NRDE2,0.3,0.2,0.109312749
18796,0.268456376,CFAP57,0.3,0.2,0.109312749
9981,0.268421053,MVB12B,0.3,0.2,0.109312749
17155,0.268421053,CCNJ,0.3,0.2,0.109312749
10171,0.268398268,HIST3H2A,0.3,0.2,0.109312749
11186,0.268365817,NDC1,0.3,0.2,0.109312749
18841,0.268361582,ENSG00000280071,0.3,0.2,0.109312749
17822,0.26835443,ENSG00000259371,0.3,0.2,0.109312749
202,0.268292683,TMEM38A,0.3,0.2,0.109312749
220,0.268292683,PILRA,0.3,0.2,0.109312749
3455,0.268292683,CNIH3,0.3,0.2,0.109312749
8749,0.268292683,OR2T2,0.3,0.2,0.109312749
11691,0.268292683,ACRC,0.3,0.2,0.109312749
15428,0.268292683,LOC728763,0.3,0.2,0.109312749
15566,0.268292683,USP17L11,0.3,0.2,0.109312749
16667,0.268292683,USP17L18,0.3,0.2,0.109312749
17988,0.268292683,TGFBR3L,0.3,0.2,0.109312749
698,0.268267223,DLX5,0.3,0.2,0.109312749
15095,0.268258427,SCFD1,0.3,0.2,0.109312749
15885,0.268221574,TNXB,0.3,0.2,0.109312749
27,0.268199234,CEACAM7,0.3,0.2,0.109312749
11430,0.268199234,CITED4,0.3,0.2,0.109312749
14030,0.268165186,DDX17,0.3,0.2,0.109312749
9115,0.268156425,TMEM205,0.3,0.2,0.109312749
16349,0.268151016,NAA10,0.3,0.2,0.109312749
3212,0.268142681,RAB20,0.3,0.2,0.109312749
12977,0.268115942,MBD3L4,0.3,0.2,0.109312749
1527,0.268060837,SGSM3,0.3,0.2,0.109312749
11341,0.268041237,DYDC1,0.3,0.2,0.109312749
17937,0.268022181,DET1,0.3,0.2,0.109312749
11365,0.268011527,FIBCD1,0.3,0.2,0.109312749
9589,0.268009768,WDR5,0.3,0.2,0.109312749
14393,0.268,BACH1,0.3,0.2,0.109312749
18189,0.268,ZSCAN5B,0.3,0.2,0.109312749
11283,0.26799557,STAMBPL1,0.3,0.2,0.109312749
10352,0.267991407,DHX9,0.3,0.2,0.109312749
11353,0.267942584,FAM78A,0.3,0.2,0.109312749
15745,0.267918089,DNAJB14,0.3,0.2,0.109312749
2101,0.267857143,COG3,0.3,0.2,0.109312749
13295,0.267857143,TMEM72,0.3,0.2,0.109312749
13513,0.267857143,RNF208,0.3,0.2,0.109312749
17102,0.267857143,TSPAN19,0.3,0.2,0.109312749
19298,0.267857143,USP17L3,0.3,0.2,0.109312749
10951,0.267813268,YTHDF1,0.3,0.2,0.109312749
5406,0.26778784,HIST1H2AE,0.3,0.2,0.109312749
16241,0.267759563,WDR27,0.3,0.2,0.109312749
16646,0.267759563,USP17L30,0.3,0.2,0.109312749
14504,0.267683773,CUL4B,0.3,0.2,0.109312749
3649,0.267676768,STRA8,0.3,0.2,0.109312749
13481,0.267676768,CD300E,0.3,0.2,0.109312749
17856,0.267676768,NUB1,0.3,0.2,0.109312749
5109,0.267670915,MAPRE2,0.3,0.2,0.109312749
13458,0.267669173,SRSF2,0.3,0.2,0.109312749
5244,0.267641997,SRRM2,0.3,0.2,0.109312749
124,0.267637178,AQR,0.3,0.2,0.109312749
5771,0.267625899,MLLT10,0.3,0.2,0.109312749
8331,0.267605634,MUM1L1,0.3,0.2,0.109312749
8441,0.267605634,TMEM220,0.3,0.2,0.109312749
3989,0.267554479,FEZF2,0.3,0.2,0.109312749
3347,0.26754386,DYM,0.3,0.2,0.109312749
7069,0.267536705,ZBTB7A,0.3,0.2,0.109312749
3950,0.267515924,NIPBL,0.3,0.2,0.109312749
12580,0.267515924,MAGEB4,0.3,0.2,0.109312749
7312,0.26746167,ZFPM1,0.3,0.2,0.109312749
12382,0.267452403,HIST1H2AC,0.3,0.2,0.109312749
3474,0.26744186,ETAA1,0.3,0.2,0.109312749
11262,0.26744186,IFIT1B,0.3,0.2,0.109312749
291,0.267399267,KLHL20,0.3,0.2,0.109312749
16879,0.267391304,FBXO41,0.3,0.2,0.109312749
15124,0.267386091,PARVG,0.3,0.2,0.109312749
9101,0.267379679,CRYBA4,0.3,0.2,0.109312749
3182,0.26737338,TMPO,0.3,0.2,0.109312749
12497,0.267371601,NUP160,0.3,0.2,0.109312749
15406,0.267326733,COG6,0.3,0.2,0.109312749
3904,0.267310789,TNFSF4,0.3,0.2,0.109312749
9711,0.267295597,PCNT,0.3,0.2,0.109312749
18091,0.267295597,10-Mar,0.3,0.2,0.109312749
17217,0.267267267,NFRKB,0.3,0.2,0.109312749
10824,0.267217631,UBE3D,0.3,0.2,0.109312749
5132,0.267206478,LOXHD1,0.3,0.2,0.109312749
9508,0.267206478,ERI2,0.3,0.2,0.109312749
12750,0.267195767,RPP40,0.3,0.2,0.109312749
14650,0.26719057,MAD1L1,0.3,0.2,0.109312749
16308,0.267182962,ROBO2,0.3,0.2,0.109312749
2372,0.267175573,UTP20,0.3,0.2,0.109312749
9350,0.267175573,PPP1R26,0.3,0.2,0.109312749
15450,0.267175573,L3MBTL1,0.3,0.2,0.109312749
15796,0.267175573,ENSG00000254706,0.3,0.2,0.109312749
18727,0.267175573,CCDC28A,0.3,0.2,0.109312749
2581,0.267156863,AJUBA,0.3,0.2,0.109312749
871,0.267148014,KCTD10,0.3,0.2,0.109312749
4554,0.267123288,PPP1R21,0.3,0.2,0.109312749
12624,0.267080745,TTLL10,0.3,0.2,0.109312749
14091,0.267080745,IL15RA,0.3,0.2,0.109312749
14339,0.267080745,QSER1,0.3,0.2,0.109312749
16045,0.267015707,GPR137,0.3,0.2,0.109312749
2510,0.267004342,TCEB2,0.3,0.2,0.109312749
17328,0.266990291,TMEM50B,0.3,0.2,0.109312749
2866,0.266987372,NOP58,0.3,0.2,0.109312749
16224,0.266978923,STRBP,0.3,0.2,0.109312749
17944,0.266968326,TMEM178B,0.3,0.2,0.109312749
6403,0.266917293,FOXR1,0.3,0.2,0.109312749
16634,0.266917293,TMEM33,0.3,0.2,0.109312749
7102,0.266912669,SMARCE1,0.3,0.2,0.109312749
552,0.266853933,MEFV,0.3,0.2,0.109312749
12474,0.266846361,RCBTB1,0.3,0.2,0.109312749
15229,0.266759777,HLA-DPA1,0.3,0.2,0.109312749
2297,0.266756032,MNAT1,0.3,0.2,0.109312749
636,0.266666667,LGALS13,0.3,0.2,0.109312749
857,0.266666667,SCGB2A2,0.3,0.2,0.109312749
1937,0.266666667,IER3IP1,0.3,0.2,0.109312749
4155,0.266666667,SCAF4,0.3,0.2,0.109312749
5316,0.266666667,GLOD5,0.3,0.2,0.109312749
7629,0.266666667,C1QTNF8,0.3,0.2,0.109312749
8347,0.266666667,ZBTB49,0.3,0.2,0.109312749
8612,0.266666667,FAM114A2,0.3,0.2,0.109312749
8685,0.266666667,C15orf61,0.3,0.2,0.109312749
10084,0.266666667,ZNF511,0.3,0.2,0.109312749
11169,0.266666667,FAM209A,0.3,0.2,0.109312749
11809,0.266666667,MTFR1L,0.3,0.2,0.109312749
11987,0.266666667,TMEM255B,0.3,0.2,0.109312749
12984,0.266666667,ITPRIPL2,0.3,0.2,0.109312749
13941,0.266666667,JMY,0.3,0.2,0.109312749
17174,0.266666667,EHF,0.3,0.2,0.109312749
8561,0.26659751,HIST1H2AD,0.3,0.2,0.109312749
13487,0.266568483,SDK2,0.3,0.2,0.109312749
6229,0.266533066,CD84,0.3,0.2,0.109312749
6533,0.266533066,SIX5,0.3,0.2,0.109312749
17074,0.266509434,C11orf30,0.3,0.2,0.109312749
18902,0.26645768,BCL2L13,0.3,0.2,0.109312749
11992,0.266444629,PAX7,0.3,0.2,0.109312749
15728,0.266435986,ILF3,0.3,0.2,0.109312749
18230,0.266409266,NLRP7,0.3,0.2,0.109312749
11425,0.266393443,DNTTIP1,0.3,0.2,0.109312749
6753,0.266381766,RCN2,0.3,0.2,0.109312749
14379,0.266365688,IFITM3,0.3,0.2,0.109312749
2021,0.266362253,BACH2,0.3,0.2,0.109312749
13309,0.26635514,EXOSC8,0.3,0.2,0.109312749
15803,0.266336634,PBX1,0.3,0.2,0.109312749
3436,0.266331658,FCRL4,0.3,0.2,0.109312749
15605,0.266331658,STRC,0.3,0.2,0.109312749
14549,0.266323024,ZGLP1,0.3,0.2,0.109312749
16650,0.266304348,USP17L29,0.3,0.2,0.109312749
12548,0.266283525,ZFC3H1,0.3,0.2,0.109312749
16006,0.266263238,DNTTIP2,0.3,0.2,0.109312749
576,0.26625387,BLOC1S6,0.3,0.2,0.109312749
15022,0.266173752,NPNT,0.3,0.2,0.109312749
985,0.266159696,IL12B,0.3,0.2,0.109312749
14211,0.266129032,TMEM123,0.3,0.2,0.109312749
16358,0.266129032,VWA3B,0.3,0.2,0.109312749
16489,0.266129032,L1TD1,0.3,0.2,0.109312749
10652,0.266123982,BUB3,0.3,0.2,0.109312749
9803,0.266055046,CASS4,0.3,0.2,0.109312749
11826,0.266055046,NCMAP,0.3,0.2,0.109312749
17122,0.266055046,INTS4,0.3,0.2,0.109312749
18306,0.266033254,CTAG1A,0.3,0.2,0.109312749
11571,0.266016713,POU3F4,0.3,0.2,0.109312749
16725,0.265983112,DDX4,0.3,0.2,0.109312749
1224,0.265971317,COIL,0.3,0.2,0.109312749
11259,0.265968586,IFIT5,0.3,0.2,0.109312749
16022,0.265957447,TBCCD1,0.3,0.2,0.109312749
1093,0.265895954,BCL9,0.3,0.2,0.109312749
